"PV1SCIE","PV1READ","PV1MATH","SOCONPA","INFOJOB2","INFOJOB1","INFOCAR","ICTOUTSIDE","ICTCLASS","HOMESCH","ENTUSE","BELONG","MASTGOAL","RESILIENCE","SWBP","EUDMO","GFOFAIL","WORKMAST","COMPETE","ATTLNACT","PISADIFF","SCREADDIFF","SCREADCOMP","JOYREAD","TEACHINT","ADAPTIVITY","STIMREAD","PERFEED","DIRINS","TEACHSUP","DISCLIMA","ICTRES","WEALTH","HEDRES","CULTPOSS","HOMEPOS","ICTSCH","ICTHOME","ESCS","CHANGE","SCCHANGE","AGE","GRADE","ST016Q01NA","IMMIG","HISEI","HISCED","FISCED","MISCED","ISCEDL","ST001D01T","REPEAT","ST004D01T"
578.217,624.664,644.588,0.9078,-0.2439,1.2572,0.5704,-1.2534,0.6563,-0.5073,0.8003,-0.2979,0.7603,1.5527,0.1869,0.7845,1.8905,0.7068,2.0054,0.0321,0.8232,0.9065,0.1222,1.5998,-0.3196,-1.0504,-1.0333,-1.6391,-0.8522,-1.6385,-1.5763,0.7063,0.4722,1.1793,2.3457,1.2246,5,8,1.2471,3,1,15.5,1,10,3,72.3,6,6,6,3,10,0,1
634.073,656.754,607.52,-1.0299,-0.1744,-0.9778,-1.0823,-0.6815,-0.5146,-0.6736,0.0447,-0.4509,-0.4347,0.7877,-1.8489,-0.9827,0.8794,-0.1015,0.849,1.0844,-0.8863,-1.8876,1.0657,0.6148,1.8245,0.5437,0.5135,0.7743,0.4301,-0.0439,-1.3604,0.6901,0.5057,1.1793,2.3457,1.5563,8,8,1.6925,2,1,15.75,0,5,1,88.31,6,6,6,2,9,0,2
484.163,473.675,401.043,0.3334,0.6059,-0.9812,-0.4238,-0.699,-1.2188,-0.9347,-0.1046,-0.5552,-0.2151,-0.8109,-0.9444,-2.1464,0.4637,-0.7233,-0.8705,0.443,-0.7816,-1.0064,0.1222,0.5744,-1.0615,-0.5786,-1.1882,-1.1311,-0.7128,-0.5575,-0.2846,-0.1255,-0.0489,0.0477,0.6465,0.048,4,6,0.9418,1,1,15.25,0,2,1,82.41,6,4,6,2,9,0,2
579.923,590.646,551.035,0.0436,1.4601,-0.9778,-1.1281,-1.2192,-0.9758,-0.3593,0.5364,-2.0836,-1.0375,0.7401,-2.0048,-2.1464,0.1097,1.0596,1.1811,1.0844,-1.272,-0.524,1.8839,0.2999,-2.2177,-2.2652,-1.6631,-1.6391,-1.3309,-2.7106,-2.7124,1.2943,1.3705,1.1793,2.3457,2.4289,3,8,2.0692,5,2,16,2,0,3,88.7,6,6,6,3,11,0,1
673.187,689.122,651.588,0.9078,0.2691,-0.9778,-0.68,-0.1781,-0.0265,-0.2265,0.104,1.4903,0.8347,0.7034,1.2386,0.2621,0.1097,0.5693,0.1244,0.4667,-0.6346,-0.524,1.8839,1.3052,-0.6079,-0.1716,0.2464,0.7743,-0.8332,-0.4377,-0.3031,1.8669,1.2467,1.1793,2.3457,2.2026,7,11,1.5924,0,0,15.67,0,9,1,68.7,6,6,6,2,9,0,1
419.249,402.125,321.297,-1.6926,-0.9798,-0.5365,-1.1281,0.0307,-1.0384,-0.2359,-0.2733,-0.8407,-1.327,-1.7018,0.1869,-0.1652,1.0671,-2.7365,-2.345,-1.8152,0.2705,2.101,-1.3543,-0.2789,0.2984,-0.474,-0.96,-0.6555,-1.6456,0.298,0.4922,-0.3629,-0.4814,-1.8675,-0.6073,-1.0547,7,5,-1.3028,2,2,15.33,0,6,1,22.75,4,4,3,2,9,0,1
549.094,506.63,474.407,0.9078,0.202,-0.0535,-0.7602,0.0477,0.1808,-0.1666,0.5637,-0.5552,-1.3162,-0.4531,-0.5928,-0.9827,0.0208,0.487,0.7871,0.4626,-1.272,0.439,-0.4419,-0.9772,1.1908,-0.5786,0.4831,0.7743,1.1049,1.314,-0.2058,-0.7308,-0.4402,-1.935,0.6465,-0.7919,7,9,-0.4762,0,0,15.25,0,3,1,26.64,6,6,6,2,9,0,2
475.745,525.183,454.754,0.1541,-1.4728,-0.9778,-0.68,0.7982,0.3304,0.0564,-0.7672,-0.3184,1.8524,-0.0614,-0.5928,-0.9827,0.4637,1.8164,2.0054,1.0844,0.2705,0.409,1.8839,1.7513,-1.0615,-2.2652,-1.7115,0.5121,-2.9425,-1.555,-2.7124,0.2111,0.7201,1.1793,0.1882,0.677,8,10,0.3568,1,0,15.58,0,8,1,71.39,4,4,4,2,9,0,1
563.933,665.963,644.639,-1.0299,0.202,-0.9778,-0.7602,-1.3048,0.0103,-0.8708,0.1232,-0.3086,-0.5266,-0.8273,-1.8489,-2.1464,1.8905,1.1448,2.0054,-1.1534,-1.272,-1.8876,1.2374,-1.1285,1.8245,0.836,2.0871,2.0165,0.1333,1.314,0.9207,-0.2116,0.6206,-1.3835,0.1882,-0.1873,7,11,0.0155,0,0,15.92,0,0,1,39.02,6,6,6,2,9,0,2
486.933,497.38,533.124,0.9078,-0.1744,-0.9778,-0.68,-0.8181,-1.2188,-0.8273,-0.7713,0.9683,0.5761,0.4152,0.5012,0.2621,-0.9295,-0.772,0.1956,1.0844,-1.272,-0.0697,-1.0169,-0.7637,0.9888,-0.474,-0.62,0.6398,-0.2081,-0.5778,-0.0355,-0.3205,0.2788,-1.3835,0.0665,-0.4417,5,9,-0.2382,0,0,15.42,0,10,1,65.01,4,4,4,2,9,0,1
489.468,439.357,493.541,0.9078,-0.1744,-0.9778,-1.9166,1.1397,0.7882,-0.1798,-0.542,0.9517,-0.094,-0.5176,0.1869,0.2621,-0.687,1.0596,0.1244,1.0844,0.2705,-0.0697,-0.4419,0.0127,1.8245,2.0073,2.0871,2.0165,1.8202,1.314,1.3671,-0.3629,0.1357,-0.5492,1.2563,0.1674,6,8,0.1316,0,0,15.67,0,10,1,70.89,4,4,4,2,9,0,2
551.636,556.54,556.575,0.0157,-0.1744,1.9988,0.1264,0.9343,0.8729,-0.3585,0.0162,-0.5707,-0.2151,0.7877,-1.3186,-0.6723,0.3335,-0.6545,2.0054,-1.4003,-1.272,-0.524,0.1222,-0.0176,0.1744,-0.474,0.2432,0.0728,-0.7598,-1.555,0.4922,-0.3629,0.2882,-1.3099,1.0068,0.109,9,7,0.8225,0,0,15.5,0,3,1,74.79,6,6,6,2,9,0,2
551.319,543.504,530.969,0.3334,0.0116,-0.2917,0.059,0.0477,0.6052,-0.961,0.1714,-1.1206,-1.9222,-0.8109,-1.566,-1.3539,1.8905,-0.6545,0.1956,-0.6583,0.2705,0.5082,-0.4089,0.3568,-0.2934,0.836,0.2432,0.7743,-0.5066,-0.3673,-0.7565,-0.112,0.1441,-0.9779,0.6465,0.0038,8,7,0.1721,0,0,16.08,1,3,1,76.65,4,4,4,3,10,0,2
542.96,595.295,470.185,0.9078,1.4601,-0.2917,-0.0812,0.9705,0.1844,0.0272,-0.1487,-0.5707,-0.8444,-0.5176,0.1038,-0.9827,1.8905,-0.1015,0.1956,-0.6583,0.2705,-1.0064,0.1222,0.8683,0.1744,0.4572,0.0236,0.7743,-0.2546,-0.2023,1.3671,-0.3629,0.0391,0.0477,1.8376,0.6242,8,10,0.9244,0,0,15.42,0,6,1,68.7,6,6,6,2,9,0,2
632.218,620.897,520.94,-1.0299,1.4601,-0.9778,0.5312,0.4912,0.7089,0.0163,1.2664,-0.4375,1.8524,1.59,0.1038,-1.7389,-0.9295,1.1448,1.1811,-0.6583,-1.272,-1.8876,1.8839,2.6131,-1.6837,-2.2652,-1.0333,-1.023,-2.9425,-1.8485,-0.4003,0.6901,0.5057,0.0477,2.3457,1.2203,7,9,0.5867,0,0,15.92,1,3,1,71.39,4,4,4,3,10,0,1
614.473,644.281,619.529,0.9078,-0.0362,1.9787,0.6037,-0.2992,1.2158,-0.6139,-0.4867,0.9423,0.5761,0.7251,-0.5928,0.2621,-0.687,0.6291,-0.733,1.0844,-1.272,-1.8876,1.8839,2.6131,1.8245,0.937,2.0871,-1.6391,-1.3843,-0.2023,-0.7696,0.6901,0.1226,1.1793,2.3457,1.3697,8,8,1.3884,1,1,15.75,2,8,3,76.49,6,6,6,3,11,0,1
456.253,484.114,415.371,0.9078,-1.4728,0.2662,-0.4015,0.2119,0.759,-0.0724,0.2415,-0.9995,-1.0266,-0.8738,-0.5928,0.2621,0.4637,-0.772,-0.2047,-0.6583,0.8232,1.1604,-0.7391,-0.4556,0.6134,1.323,2.0871,2.0165,0.5467,1.314,-0.4003,1.8669,2.5561,1.1793,2.3457,2.3791,6,11,1.3627,2,0,15.5,0,7,1,52.72,6,5,6,2,9,0,1
552.892,538.733,523.254,0.9078,-0.5209,0.3488,-0.8279,-0.4358,-0.2634,-0.9113,-0.4193,-0.4701,0.5761,-0.8109,-1.1176,-0.3121,0.8207,-0.6545,0.4352,1.0844,-1.272,-0.0362,-0.4089,0.1667,-0.2934,0.5464,1.3517,0.2012,-0.3001,0.7015,0.4922,0.8707,0.2728,1.1793,2.3457,1.4298,7,9,1.6464,0,0,16.08,2,7,3,88.7,6,6,6,3,11,0,1
426.139,479.224,460.955,0.9078,-1.4728,-0.0726,-0.345,-1.3048,0.1842,-0.3796,0.055,-0.6693,-1.3162,-0.4684,-0.5928,0.2621,-0.3799,-0.1015,-0.9792,-1.1534,1.6524,0.8812,-1.3776,-0.9434,0.1744,-0.5786,-0.9225,0.5121,-0.9721,-0.3673,0.4922,-1.5044,-0.7243,-1.6618,-1.9141,-1.6347,8,5,-0.862,1,1,15.75,1,6,1,58.77,3,2,3,3,10,0,1
418.387,352.662,380.531,0.9078,0.3419,0.6125,1.3659,-1.3048,-1.2188,-0.6851,0.6784,0.6818,-1.3162,-0.5176,-0.5928,-2.1464,-0.4342,-1.071,0.571,1.0844,0.7192,0.795,-0.825,-2.7114,-0.7972,0.5464,-0.3335,-1.1311,-0.7598,0.6259,-0.0424,-0.2532,-0.0366,-0.5492,-0.711,-0.4246,10,11,-1.0022,0,0,16.08,2,8,1,24.53,4,4,2,3,11,0,2
467.414,520.511,492.212,0.9078,-0.1744,-0.9778,-0.398,1.482,1.0652,-0.1006,-0.0566,2.7249,1.4751,1.6438,0.1869,1.7411,-1.2792,1.8164,2.0054,1.0844,-1.272,-0.6311,0.1222,0.1984,1.8245,2.0073,2.0871,2.0165,1.8202,1.314,2.0345,-0.8992,-0.591,-0.9649,-1.3205,-1.1029,7,7,-1.2807,0,0,15.33,0,10,1,24.98,4,2,4,2,9,0,2
416.463,555.931,517.693,0.9078,-1.4728,1.9988,1.3659,1.1415,-0.5232,3.307,0.9855,0.6818,0.9703,0.8496,0.1869,1.7411,-1.8939,-0.1015,-0.9792,1.0844,0.2705,-0.0697,0.1222,-0.9655,-0.2934,2.0073,-0.0073,-0.3253,-0.7128,1.314,-1.8409,-0.0154,0.3758,1.1793,0.6465,0.554,10,10,0.926,0,0,16.08,1,9,1,70.34,6,5,6,3,10,0,1
519.694,496.071,464.735,0.1965,0.2691,0.677,-0.4107,0.0477,0.1844,0.4131,0.7342,0.3241,-0.2151,-0.0614,0.1869,-0.3121,-0.0845,-1.071,0.1956,-0.6583,-0.2888,-1.0064,0.1222,0.5572,0.1744,0.1915,0.2783,0.7743,-1.0499,-0.5973,0.6682,-0.6231,-0.8642,-0.8449,0.6465,-0.6755,8,7,-0.2669,0,0,15.83,0,9,1,68.7,4,4,4,2,9,1,2
449.038,600.415,500.672,0.9078,0.6352,-0.9778,0.9151,-0.5362,-1.2188,-0.0694,0.469,-0.9331,0.1123,-0.0614,-0.5928,-1.7389,1.8905,0.6291,-0.2047,1.0844,0.7192,-0.524,1.8839,2.0787,-0.5551,-0.4708,-1.6631,-1.6391,-2.9425,-0.7161,0.0946,-0.34,-0.4326,-1.9645,0.7275,-0.5487,4,6,0.2389,1,1,16.25,1,4,1,58.77,6,6,6,3,10,0,1
428.949,454.435,406.765,0.9078,-0.1744,-0.1473,-0.7486,0.2365,0.6206,1.221,0.5891,-1.3251,-0.094,-0.2049,-1.1889,-0.9827,0.4637,-1.071,-0.5707,-1.1638,1.6524,1.2421,-0.825,-0.8353,-0.0948,2.0073,1.4882,1.1522,-0.1798,1.314,-0.7159,-0.044,-0.2263,-0.0531,-1.3205,-0.4361,5,10,-0.9985,0,0,15.25,0,2,1,24.98,4,4,2,2,9,0,1
542.648,551.731,487.64,-0.7327,-0.4913,-0.9778,-0.1624,0.2819,0.6534,-0.7344,-0.3044,-0.4415,-1.1295,-0.4684,-1.566,-0.1652,0.4637,-0.1015,0.571,-1.4024,0.2705,1.6792,-1.1218,-0.1542,-0.8405,-0.9282,-1.3451,-0.99,-0.2081,-0.8905,-0.3231,-0.1536,-0.3972,-0.9726,-1.3205,-0.8305,7,7,-0.8124,0,0,15.75,1,1,1,43.51,4,4,4,3,10,0,2
528.718,547.162,538.721,0.9078,-1.4728,-0.9778,-0.0812,0.0477,0.6129,-0.1328,0.0034,-0.3184,0.5761,-0.5787,1.2386,0.2621,0.4637,-0.1015,-0.9792,-0.6583,0.2705,0.9065,-0.4089,0.638,-0.8547,-0.9282,-0.62,-0.7784,-1.2475,-0.3971,-0.8179,-0.1255,-0.1104,0.0477,0.44,0.1205,7,8,0.6223,0,0,15.75,0,5,1,76.65,5,5,4,2,9,0,1
588.357,649.352,609.009,0.3691,-0.5045,-0.2917,-0.468,0.0889,0.0266,-0.2074,0.1117,0.9423,0.9703,1.0615,1.2386,1.7411,0.052,0.1187,-0.8441,1.0844,-1.272,-1.8876,1.2374,1.0123,-1.0346,1.323,0.7586,0.7743,0.4301,0.4394,-0.5708,-0.1536,-0.5463,0.0477,1.8376,0.2479,6,7,0.8812,0,0,15.33,0,9,1,74.79,6,6,4,2,9,0,1
370.989,368.354,389.25,-1.0299,-1.4728,-0.9778,-0.8157,0.363,0.1837,-0.36,0.0613,-0.6621,-1.3162,-2.1837,-0.5928,0.2621,0.8794,-1.3692,-0.2661,1.0844,0.2705,0.5082,-0.4419,-1.1538,-1.0615,-0.1687,-1.7115,-1.6391,-0.4344,-0.013,-0.5964,-0.1255,-0.1599,0.0477,-1.9141,-0.6002,9,8,-1.4327,0,0,15.5,0,7,1,31.08,2,1,2,2,9,0,1
487.255,497.539,493.185,-0.2702,0.7196,-0.0726,0.3039,0.2517,0.3908,-0.2246,-0.6941,0.6818,0.9703,0.3858,1.2386,-0.1652,0.1097,-0.1015,1.2643,1.0844,0.2705,1.5959,-0.9937,-1.9715,-0.2934,0.1067,-0.5665,0.5121,-0.5066,-0.2023,-0.5964,0.5236,1.0739,0.0477,-0.4948,0.3928,9,7,-0.2674,0,0,16.17,1,9,1,44.94,4,4,4,3,10,0,1
643.192,623.961,609.209,-1.0299,0.202,0.8657,-0.4107,0.5923,0.3302,-0.7086,-0.2932,-0.3184,-1.7101,-0.8273,0.1869,-0.1652,-0.687,-1.1187,-0.4112,0.0281,-0.2888,0.0755,0.1222,0.0977,-0.2934,-0.0763,-0.9225,-0.3253,-0.7139,0.7015,0.4922,0.0895,-0.1618,-1.5094,1.2337,-0.216,8,9,0.6914,0,0,15.92,0,9,1,75.13,6,6,6,2,9,0,2
438.838,446.808,481.425,-1.9709,-0.7697,0.3687,-0.7486,0.8277,0.0105,-0.373,-0.1585,0.6818,0.1123,0.3858,0.6502,1.348,0.4637,0.487,-0.6151,0.0281,0.2705,1.2421,-1.0985,-0.4423,1.3209,0.836,0.7551,1.0179,0.7198,0.7628,0.871,-1.5044,-0.3654,-1.3835,-1.9141,-1.2254,9,6,-1.3141,0,0,15.33,0,8,1,25.95,4,4,4,2,9,0,2
474.876,434.308,511.62,0.9078,1.4601,0.6261,0.1345,0.0731,0.7369,-0.3677,0.287,-0.8596,0.5761,1.1777,-0.5928,-1.4829,1.0671,1.0596,0.571,1.0844,-1.272,-1.1635,0.1222,-0.037,-0.7827,0.7397,-0.0999,0.6398,1.1049,0.7628,-0.6646,0.2111,1.0866,1.1793,1.2337,1.3693,10,11,1.437,0,0,15.67,0,5,1,79.05,6,5,6,2,9,0,2
559.506,576.503,462.155,-1.9709,-0.1744,-0.9778,0.3772,2.4646,0.4057,0.1328,2.1573,-1.3216,-2.0701,-0.1244,-1.8489,0.2621,-0.2006,-0.6545,-0.733,-1.1507,-0.2888,-1.0064,0.8214,-0.4249,-0.8687,-0.1716,-0.3302,2.0165,1.8202,1.314,-0.8179,0.9144,1.1502,1.1793,2.3457,1.9303,9,11,1.4147,1,0,15.83,1,2,2,65.42,6,6,6,3,10,0,1
571.225,603.647,613.059,0.9078,1.4601,-0.2917,-0.68,1.5169,0.6759,-0.055,-0.3284,-0.4509,0.1123,-0.5176,-0.5928,0.2621,0.4637,-0.1015,0.1956,0.0281,0.2705,0.5082,0.6632,0.2694,-0.3449,-0.5786,0.2464,0.5121,-0.2546,-0.2023,1.3671,0.1042,-0.2817,-0.1357,2.3457,0.6665,9,10,0.7316,0,0,15.42,0,9,1,57.64,6,6,5,2,9,0,2
448.796,501.452,550.568,0.9078,-0.5944,1.2572,-0.4815,0.2858,0.6357,0.1619,-0.4113,0.3241,-0.2151,-0.0806,0.1869,0.9759,-0.2006,-0.1015,-0.5707,1.0844,-0.5536,-1.126,0.1222,-0.4556,0.636,0.8329,2.0871,0.5121,0.0836,1.314,1.2471,0.0895,-0.0942,0.1806,-0.4948,-0.0594,9,8,-1.0522,0,0,15.75,0,8,1,39.04,2,2,2,2,9,0,1
427.732,468.495,474.716,0.3691,-1.4077,1.7343,-0.0799,2.4969,-1.2188,-0.5012,-0.2903,2.7249,1.8524,1.217,-0.5928,-0.9827,0.052,1.8164,2.0054,1.0844,-0.6451,-1.8876,0.1222,0.1667,1.8245,2.0073,1.4931,1.1225,1.1049,1.314,1.0573,-0.3629,0.0767,0.0477,-0.2173,-0.2403,8,7,-0.077,1,0,15.25,0,8,1,35.34,6,6,5,2,9,0,2
427.635,494.762,487.001,0.3334,-0.1744,0.8657,-0.3162,0.0731,0.8775,0.0174,-0.7157,-0.4415,0.9703,-0.5176,-0.5928,-0.6723,1.8905,0.9982,2.0054,1.0844,-0.7816,-0.0697,0.1222,-1.1538,-0.2934,0.1915,0.5102,2.0165,-0.0424,-0.9422,-0.0896,0.4006,1.1745,-0.6853,1.2337,0.8684,9,11,0.311,2,1,15.42,0,4,1,31.08,6,6,5,2,9,0,1
577.461,594.928,627.038,-0.2702,-0.2439,-0.9778,-0.68,0.3107,-1.2188,-0.7445,-0.1114,0.0348,-0.5589,-0.8386,0.1869,-0.6723,0.4637,-0.7233,-1.2263,-0.6583,0.2705,2.101,-1.0985,-1.0279,0.6134,-0.1687,0.5135,1.251,-0.2546,0.2485,0.7767,0.5447,0.5747,-0.1357,-0.4157,0.4327,5,9,0.5064,0,0,15.5,0,6,1,51.01,6,2,6,2,9,0,2
618.128,596.499,577.14,0.9078,0.8028,1.9988,0.534,-0.4554,0.4659,0.456,0.0352,1.4685,0.5761,0.7872,1.2386,0.8126,-0.4342,1.1448,2.0054,0.0083,0.2705,-0.524,1.2374,1.0781,1.8245,1.1813,1.1884,0.7743,0.006,1.314,1.4022,-0.044,0.0624,1.1793,2.3457,1.1174,6,11,1.2017,0,0,15.67,1,9,1,72.3,6,2,6,3,10,0,2
563.344,518.608,650.567,-1.9963,-1.4728,-0.9778,-1.1281,-1.3048,-1.2188,-1.228,-0.7459,-0.5552,-2.5252,-1.0974,0.7301,-1.7389,-0.2006,-1.6692,0.571,-1.1534,-0.2888,-0.0697,-0.7391,-0.3955,0.9276,0.937,0.6463,-1.6391,-0.7879,1.314,-1.1834,-0.239,-0.4006,-1.0118,-0.1436,-0.2675,3,10,-0.4705,0,0,15.75,0,2,1,27.91,5,2,5,2,9,0,2
558.015,591.288,516.838,0.9078,-1.4728,1.9988,0.8265,-0.3731,-0.4851,-0.2806,0.0458,-0.3184,1.8524,-0.0614,-0.5928,-0.569,0.052,0.5693,0.1956,1.0844,-0.7816,-0.1483,1.8839,0.1499,1.8245,2.0073,2.0871,1.1225,0.006,0.7628,0.2108,0.4826,-0.0407,1.1793,0.0426,0.3122,6,10,-0.0394,0,0,16,1,8,1,25.04,6,5,6,3,10,0,2
521.84,568.333,553.187,0.9078,1.4601,1.0509,-1.1281,0.5579,-0.5374,-0.3227,0.1027,-0.3184,0.1123,0.7872,0.1869,1.348,0.1097,-0.7233,-0.2661,0.4626,-1.272,-1.8876,1.8839,0.7178,1.3209,0.8329,0.898,1.0514,-0.0706,0.4394,0.2108,0.1789,0.1879,1.1793,2.3457,1.2586,9,10,1.5113,1,0,15.33,0,9,1,85.41,6,6,6,2,9,0,2
608.623,588.622,575.898,0.3691,-1.4728,1.9988,0.4772,-0.4809,0.6434,-0.0991,-0.0205,-0.7764,0.5761,-0.5176,-1.3186,-0.9827,0.8207,-0.1015,0.1956,1.0844,0.2705,-0.0697,0.1222,-0.2704,-1.0615,-0.1716,0.2432,-1.1311,-0.2546,-0.3971,-0.5964,0.5236,0.4951,0.0477,0.572,0.3679,9,11,0.6647,0,0,16.17,1,6,1,73.38,5,4,5,3,10,0,2
446.926,449.527,457.525,0.9078,-1.4728,-0.9778,-1.9096,-1.1088,-1.2188,-0.972,0.0633,0.3692,-0.9441,-0.5536,-0.5928,0.2621,-0.687,-0.1015,-0.2047,-0.6583,0.2705,0.9065,-0.4419,-0.1042,1.3209,0.836,0.8629,0.3993,1.1049,1.314,0.2621,-0.0224,0.3123,-0.6853,-0.711,-0.0262,4,11,0.46,0,0,15.33,0,9,1,71.39,5,5,5,2,9,0,2
425.668,487.198,461.41,0.9078,-0.3885,1.0509,-0.8981,-1.3048,-1.2188,-0.4972,0.3015,0.4951,-0.7346,-0.8916,-0.5928,0.2621,0.4637,-0.1015,-0.9792,1.0844,0.2705,1.2421,-2.4403,-1.1538,-1.0615,0.4572,-0.62,-1.6391,-0.2546,1.314,1.3671,-0.8794,-0.2095,-0.7567,-0.7992,-0.7495,8,6,-0.1467,0,0,15.92,1,6,1,76.65,3,3,3,3,10,0,2
376.507,418.871,428.054,0.1965,-0.5045,0.677,0.9189,-0.5494,-0.6098,0.5374,0.3894,-0.3184,0.5761,-0.0614,0.5012,-0.6723,-0.4342,-0.1015,0.7871,1.0844,0.9672,0.409,-0.4089,0.1984,0.1744,2.0073,0.0236,1.5844,0.7198,0.3485,-0.0424,0.7693,0.4761,-1.0118,2.3457,0.7729,7,9,0.6339,1,0,16.08,1,8,1,50.15,6,2,6,3,10,0,2
514.945,567.774,525.089,-1.0299,-0.1744,-0.9778,-0.3339,0.1354,0.208,-0.6176,-0.4957,-0.4415,0.9703,-1.321,-0.5928,-0.9827,1.8905,-0.1015,1.2643,0.0083,-0.5536,-0.663,0.1222,-0.1542,-0.6079,-0.474,-0.2336,-0.3253,-1.3309,-1.1481,-0.4825,-0.3827,-0.859,-1.1123,-0.7992,-1.0999,1,8,0.0595,0,0,15.83,0,5,1,61.6,6,4,6,2,9,0,2
650.022,601.312,584.991,-0.0974,1.4601,0.2662,0.8265,-0.7233,-0.2468,-0.2987,1.1431,-1.1156,-0.2151,-0.0614,0.1869,-0.9827,0.4637,-1.071,0.1956,0.0281,-1.272,-1.8876,1.8839,1.0781,-0.3449,0.1041,-0.1337,-0.99,-0.254,-1.415,1.3671,1.2943,0.9276,1.1793,0.255,0.8585,4,9,1.0916,3,2,16,1,8,3,72.27,6,6,5,3,10,0,2
589.034,544.307,592.383,0.3691,-0.6814,-0.8851,0.0474,-0.7233,-0.0265,-0.2739,1.0038,-1.1206,-0.4347,-1.0974,-1.566,-0.9827,0.8794,-0.2288,0.7871,0.0281,0.5206,-1.126,0.8214,-1.7421,0.6134,-0.1716,0.4798,1.0179,-0.1342,-0.0348,0.3287,-0.4985,-0.1374,1.1793,0.6672,0.2332,7,9,0.2692,0,0,15.75,0,4,1,76.65,4,4,4,2,9,0,2
570.7,563.041,563.464,-0.5578,-1.2239,0.3912,0.284,-0.7233,-1.2188,-1.5768,-0.1585,0.4503,-1.0266,-0.0614,-1.566,-0.9827,-0.3799,-1.034,0.7871,1.0844,0.7192,-0.524,0.1919,-0.7637,1.3209,0.2783,-0.6163,-1.6391,-0.6245,0.385,-0.3832,-0.94,-0.4011,-0.5813,1.2337,-0.0264,6,8,0.2239,0,0,16.08,1,7,1,46.38,6,6,5,3,10,0,2
446.731,468.909,467.269,-1.9709,-0.4913,-0.9778,-1.9166,-1.3048,-1.2188,-1.4802,-0.3291,-0.9306,-1.3162,-0.5389,-1.8489,-1.7389,1.0944,-1.2909,-1.7664,1.0844,1.1361,2.7752,-1.0985,-1.0512,-0.6734,-0.9282,-1.037,-1.6391,-1.6456,-1.3684,-1.679,-0.14,0.0242,-1.2793,-1.3205,-0.5946,3,8,-0.2077,1,1,15.33,0,1,1,36.35,6,6,6,2,9,0,2
535.325,540.325,544.488,-0.2608,-1.4728,-0.9778,-1.9166,-0.4036,-1.2188,-0.6139,-0.0337,0.0348,-0.4347,-1.2987,-1.1176,-0.9827,0.4637,-0.6545,-0.2047,-0.6583,0.2705,0.409,-0.825,-0.4081,-0.6413,-0.2644,-0.2288,0.5121,-0.2546,-0.3971,0.9207,-0.3629,-1.0439,-0.8532,0.1882,-0.8717,4,8,0.2914,0,0,15.25,0,5,3,68.7,6,4,6,2,9,0,2
547.495,553.788,511.044,0.9078,0.2691,-0.9778,-1.9166,-0.7233,-1.2188,-0.1198,-0.1983,0.1935,-0.4347,0.0156,-0.5928,-0.9827,-0.687,-1.1187,2.0054,-0.6583,-0.7816,0.409,-1.0985,-2.7114,0.1744,1.323,-0.2288,0.7743,0.7198,-0.2023,-0.8319,0.1042,0.1392,-1.3216,-1.3205,-0.6294,7,9,-0.4365,0,0,15.67,0,10,1,58.77,4,4,4,2,9,0,2
445.104,478.533,455.494,-0.0974,0.1149,0.3893,-0.4107,0.0477,-1.2188,-0.1993,0.1811,-0.4415,-0.4347,-1.2865,-1.3186,-0.9827,0.4637,-0.1015,0.1956,-0.6583,0.8232,0.5082,-0.4419,0.638,0.1744,-0.1687,-0.3644,0.5121,0.5467,0.385,0.6429,0.6901,-0.5427,-0.5813,1.0068,-0.016,7,7,0.0122,1,0,15.83,0,3,1,68.7,4,4,4,2,9,0,2
394.116,336.651,382.568,-1.663,1.4601,-0.9778,0.534,-1.3048,-1.2188,-0.3091,0.8031,-0.5797,-1.3162,1.217,-0.5928,-0.569,1.4083,0.5693,0.571,-1.1534,1.6524,1.2421,-0.849,0.4627,-1.0749,-0.9282,-0.2622,0.5121,1.0067,-1.7418,-1.4436,0.7693,2.1024,-0.1357,0.6465,1.0183,10,10,-0.1382,2,1,15.75,0,3,1,37.83,4,4,4,2,9,0,2
601.3,625.409,621.626,0.9078,0.2691,-0.9778,-1.9166,-0.343,-0.5374,-0.3309,-0.4758,-0.0879,1.3357,0.3858,0.7301,-0.1652,-0.2006,0.9982,1.1811,1.0844,-0.6346,-1.0064,1.8839,0.9011,-0.7972,-1.0467,-0.8922,0.299,-0.7134,-0.3673,-1.1657,0.114,-0.137,-1.3835,0.44,-0.0666,4,9,0.7836,1,1,15.75,0,8,1,76.65,6,6,6,2,9,0,2
564.36,553.538,514.802,0.0157,-0.7697,-0.2917,-0.2062,-1.3048,-1.2188,-0.7042,-0.6314,-0.8223,-1.7101,-1.333,-0.5928,-0.9827,0.4637,-1.4028,-0.2661,-1.1534,0.2705,1.2421,-1.0985,-0.645,-0.2934,0.1067,-0.0716,0.2012,-0.7874,-0.3971,-0.0424,0.135,0.3095,-1.0118,-1.3205,-0.3166,6,8,-0.9133,0,0,16.17,1,7,1,26.8,4,2,4,3,10,0,2
